id,externalId,ExternalArticleSource,createdDate,isOffline,lastModified,lastModifier,title,body,phrasings,labels,statistics/likes,statistics/dislikes
1621576152,,,2021-02-11 16:45:52,false,2023-12-14 19:55:07,Mark Westhorpe,How can I contact you?,"{""content"":""If you need to chat to someone, our agents are available from 8am until 8pm Monday to Friday and 8am to 6pm Saturday and Sunday.\n\nOr, if one of our agents isn't available right now you can message us on Twitter or Facebook at any time. Our social media team is available to respond between the hours above."",""options"":{""Facebook"":""https://www.facebook.com/nsandi"",""Twitter"":""https://twitter.com/nsandihelp"",""Other ways to contact us"":""https://www.nsandi.com/contact-us""}}","[""{\""text\"":\""When are you available to chat?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""How can I speak to someone?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Is anybody available to chat?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""When are you open?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""How can I contact your customer service team?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""What are your opening hours?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""How can I contact you?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I need help from an agent\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I would like to chat to someone\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I want to talk to an adviser\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I want to speak to a live agent\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Live chat\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Is there a telephone number?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Can I chat to a real person please?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""help with an account\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""can I email you?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Please can you give me your email address?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Contact number\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""can you give me a phone number so i can speak to a real person\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I need to speak to one of your web chat team please.\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]","[{""id"":""60924542"",""name"":""Live agent""}]",266,472
1600786182,,,2021-01-04 12:17:11,false,2023-12-14 19:56:30,Mark Westhorpe,I've forgotten my NS&I number,"{""content"":""NS&I numbers are 11 digits and start with either 11, 21, 31 or 41. You can find it on any document you've received from us since you registered.\n\nYou can get a reminder of your NS&I number using the button below. We'll then send you a reminder of your NS&I number by email."",""options"":{""NS&I number retrieval"":""https://secure3.nsandi.com/thc/projectuk01-common-b2c/pages/retrieveUciB2CSelect01.jsf?chainingAction=true&WTRS=ZYCR0A&CW\\_TOKEN=O5XJ-T4TD-YLEM-8ZJW-B7NW-N0M1-9UX2-RCU9""}}","[""{\""text\"":\""I've forgotten my NS&I number\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I can't remember my NS&I number\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I've lost my NS&I number\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I don't know what my NS&I number is\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Where do I find my NS&I number?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Can you send me a reminder of my NS&I number?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""How do I get my NS&I number?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I have tried to retrieve my NS&I number\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""what is my ns&i account number\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I have not got the 11 digit number\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I have requested my NS&I number but not received an email back\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]","[{""id"":""5E3F7EFE"",""name"":""Tell me about""}]",680,249
1930189882,,,2022-11-10 09:59:15,false,2023-12-14 19:56:51,Mark Westhorpe,What is an FCA number?,"{""content"":""Don't worry, an FCA number is a unique number for Financial Advisors when using the Advisor section of our website; if you want to access your own account just make sure you visit **nsandi.com** and then click on **'Log In'** with your 11 digit NS&I number**.** You can also follow the link below:"",""options"":{""Log in"":""https://nsandi.com/login""}}","[""{\""text\"":\""What is an FCA number?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""FCA NUMBER WHAT IS IT\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""FCA?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""FCA number\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]",[],6,
1600786082,,,2021-01-04 12:17:11,false,2023-12-14 19:57:30,Mark Westhorpe,What do I do with old National Savings Certificates?,"{""content"":""If you want to close an old Savings Certificate, **please write to us at NS&I, Sunderland SR43 2SB**, providing any relevant account details.\n\nYou can find more information of what to include in your letter by clicking the link below. \n\nWe'll then arrange for the payment to be sent to you, which will usually take up to 8 working days. If we need any further information from you before we can make the payment, we’ll write back to you to let you know."",""options"":{""Write to us"":""https://www.nsandi.com/contact-us#write-to-us""}}","[""{\""text\"":\""What do I do with old National Savings Certificates?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""How do I close an old Savings Certificate?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""How do I get money back from my Savings Certificates?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""How do I cash in my old National Savings Certificate?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]","[{""id"":""5E3F7EFE"",""name"":""Tell me about""}]",38,10
1946879582,,,2022-12-19 14:18:37,false,2023-12-14 20:00:08,Mark Westhorpe,What is the current CPI rate?,"{""content"":""You can find the CPI rate for your Index Linked Savings Certificates online by visiting the Office for National Statistics website and searching for 'CPI all items' index."",""options"":{""ons.gov.uk"":""ons.gov.uk""}}","[""{\""text\"":\""What is the current CPI rate?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""What cpi do you currently use to calculate the interest on index link\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]",[],1,1
1600785932,,,2021-01-04 12:17:11,false,2023-12-14 20:00:31,Mark Westhorpe,Can you check if I have previously set up an online account?,"{""content"":""I can help you with that. Do you already have NS&I savings?"",""options"":{""Yes"":{""content"":""If you’ve already registered to manage your savings online and by phone, you’ll have an NS&I number. This will be made up of 11 digits and start with an 11, 21, 31 or 41. If you can't find your NS&I number, you can get a reminder online:"",""options"":{""Get a reminder of your NS&I number"":""https://secure3.nsandi.com/thc/projectuk01-common-b2c/pages/retrieveUciB2CSelect01.jsf?chainingAction=true&WTRS=ZYCR0A&CW\\_TOKEN=PBOX-3ZZM-U894-2NB8-KHXC-R5D2-MZNU-HLBZ""}},""No"":{""content"":""You can be up and running with your online account in a few minutes. Click the button below and then follow the on-screen instructions."",""options"":{""Register now"":""https://www.nsandi.com/online-registration""}},""I don’t know"":{""content"":""We can help you find out if you have any NS&I savings."",""options"":{""Use our tracing service"":""https://www.nsandi.com/help/lost-touch-with-nsandi/track-lost-investments""}}}}","[""{\""text\"":\""Can you check if I have previously set up an online account?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I think I set up an online account a long time ago about I'm not sure\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I have banked with NS&I before but don't know if I set up an online account\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]","[{""id"":""5E3F7EFE"",""name"":""Tell me about""}]",33,3
2077631482,,,2023-09-22 13:14:23,false,2023-12-14 20:01:27,Mark Westhorpe,Do Premium Bond prizes get taxed?,"{""content"":""No. All prizes are tax-free. You can read more about Premium Bonds clicking the link below."",""options"":{""Premium Bonds"":""https://www.nsandi.com/products/premium-bonds""}}","[""{\""text\"":\""Do Premium Bond prizes get taxed?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]",[],,
2077626282,,,2023-09-22 12:51:03,false,2023-12-14 20:01:45,Mark Westhorpe,What are your historical interest rates?,"{""content"":""You can view our historical interest rates below."",""options"":{""Historical interest rates"":""https://www.nsandi.com/historical-interest-rates""}}","[""{\""text\"":\""What are your historical interest rates?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""old interest rates\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]",[],,
1954781272,,,2023-01-10 10:39:09,false,2023-12-14 20:03:51,Mark Westhorpe,I don't have Twitter or Facebook,"{""content"":""Don't worry, if you don't have a Twitter or Facebook account you can still contact us over the phone at **08085 007 007**. We're open from 8am until 8pm Monday to Friday and 8am to 6pm Saturday and Sunday."",""options"":{""Other ways to contact us"":""https://www.nsandi.com/contact-us""}}","[""{\""text\"":\""I don't have Twitter or Facebook\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""i am not on facebook or twitter\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Don't use Twitter. Don't use Facebook\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Dont do social media\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""In not on social media\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]",[],8,6
1600786202,,,2021-01-04 12:17:11,false,2023-12-14 20:04:21,Mark Westhorpe,I have out of date / expired cheques,"{""content"":""Congratulations on your win! You can now complete our online form to replace any prize-winning cheques for your or your children's prizes. Just click on the links below to access the forms:"",""options"":{""Adult replacement prize cheque form"":""https://forms.nsandi.com/gateway/online-forms/index#/form/pb-prize-reissue-adult"",""Child replacement prize cheque form"":""https://forms.nsandi.com/gateway/online-forms/index#/form/pb-prize-reissue-child""}}","[""{\""text\"":\""I have out of date / expired cheques\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""What do I do with an expired cheque?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Can I get a cheque reissued?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Can I still claim my prize if the cheque is out of date?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I've found an old Premium Bonds cheque, how can I cash it?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Can I cash an expired Premium Bonds prize?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""How do I claim an expired prize cheque?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""new cheques required\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I have an unclaimed prize\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I have an unclaimed warrant\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""My cheque has expired\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]","[{""id"":""5E3F7EFE"",""name"":""Tell me about""}]",569,42
1986081292,,,2023-03-24 10:13:13,false,2023-12-14 20:04:38,Mark Westhorpe,What is probate?,"{""content"":""Probate is the legal right to deal with someone's estate when they die. We will let you know if we need a Grant of Probate (also known as a Grant of Representation or Grant of Letters of Administration) once we receive your completed bereavement form.\n\nYou can find more information on managing someone's account when they die by clicking the link below:"",""options"":{""What to do if an NS&I customer has died"":""https://www.nsandi.com/help/manage-money-for-others/customers-who-have-died""}}","[""{\""text\"":\""What is probate?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Do I need probate?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""What is Grant of Representation?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Letter of administration?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]",[],,
1600785872,,,2021-01-04 12:17:11,false,2023-12-14 20:04:59,Mark Westhorpe,Do I have an account?,"{""content"":""We can help you find out if you have any NS&I savings. Please click on the button below and follow the on-screen instructions."",""options"":{""Use our tracing service"":""https://www.nsandi.com/help/lost-touch-with-nsandi/track-lost-investments""}}","[""{\""text\"":\""Do I have an account?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I can't remember if I hold an account\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I don't know if I have an NS&I account\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""How do I find out if I hold savings with NS&I?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I think I have an NS&I account in my name but I'm not sure\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I'm trying to find my account\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I want to trace an account\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""How can I find out my holdings?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""How can I find out what accounts I have?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""lost Premium Bonds\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""help find details of account\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]","[{""id"":""5E3F7EFE"",""name"":""Tell me about""}]",153,15
1600785882,,,2021-01-04 12:17:11,false,2023-12-14 20:05:18,Mark Westhorpe,I'm checking to see if I still have any Premium Bonds,"{""content"":""We can help you find out if you hold Premium Bonds. Please click on the button below and follow the on-screen instructions."",""options"":{""Use our tracing service"":""https://www.nsandi.com/help/lost-touch-with-nsandi/track-lost-investments""}}","[""{\""text\"":\""I'm checking to see if I still have any Premium Bonds\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""How can I find out if I have any Premium Bonds left?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I can't remember if I have any Premium Bonds\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I think I have Premium Bonds but I don't know the details\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I think Premium Bonds were bought in my name but I'm not sure\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]","[{""id"":""5E3F7EFE"",""name"":""Tell me about""}]",68,4
1910807402,,,2022-10-06 10:15:53,false,2023-12-14 20:07:02,Mark Westhorpe,What can I send as proof of my identity?,"{""content"":""If we've asked you to provide your identity and address you'll need to send us:\n\n* One document giving proof of your identity\n* One document giving proof of your address\n\nto **NS&I Sunderland, SR43 2SB.** You can find more information on what documents we need by clicking the link below.\n\nYou cannot use the same document for proof of both your identity and address (such as your driving licence).\n\nIf you live outside the UK (Rest of the World), you'll need to send us both of the following:\n\n* A certified copy of your passport or official identity card\n* An original or certified copy of a bank statement (no more than three months old) showing your name and address.\n\nFor valuable documents like passports and driving licences, we recommend you send us certified copies instead of the originals, but if you choose to send original documents please use a secure postal service."",""options"":{""Documents that prove your identity and address"":""https://www.nsandi.com/help/join-nsandi/evidence-of-identity""}}","[""{\""text\"":\""What can I send as proof of my identity?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""What can I send as proof of my address?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""What address do I post my ID\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]","[{""id"":""71E4A538"",""name"":""EOI""}]",2,
1600786772,,,2021-01-04 12:17:12,false,2023-12-14 20:07:29,Mark Westhorpe,How do I certify my documents?,"{""content"":""Your documents need to be certified by one of the following people:\n\n* Qualified individual currently practising in the legal, financial, or teaching profession\n* Doctor or dentist\n* Minister of a recognised religion\n* Civil servant\n* Prison, police or customs officer\n\nThe person you choose must not be related to you by birth or marriage. They also must not be in a personal relationship with you or live at the same address.\n\nAsk your chosen certifier to:\n\n* Write the following on the copied document in English: “I certify that this is a true copy of the original \\[type of document\\] belonging to \\[your/your child’s name\\].”\n* Print their full name, then sign and date the document\n* Write their occupation or the capacity in which they are providing the certification (e.g. lawyer, doctor, teacher)\n* Provide their work address and daytime telephone number\n* Affix any relevant official stamp where available\n\nYou can find out more information about providing your evidence of identity here:"",""options"":{""Evidence of identity and address"":""https://www.nsandi.com/help/join-nsandi/evidence-of-identity""}}","[""{\""text\"":\""I want to ask about certifying documents\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""How do I certify my documents?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""What documents should I send for evidence of my identity?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""What documents do you accept for proof of my address?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Can I send a copy of my driving license for evidence of my identity and address?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I need to send in documents to confirm my identity but live outside of UK\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Do we have to get someone to certify the ID we want to upload?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Who can certify a copy of the will?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]","[{""id"":""5E3F811A"",""name"":""Process query""},{""id"":""71E4A538"",""name"":""EOI""}]",10,6
1600786402,,,2021-01-04 12:17:11,false,2023-12-14 20:07:49,Mark Westhorpe,How do I register if my details have changed?,"{""content"":""If you want to register to manage your savings online or by phone using an account with old details, you’ll just need to send a registration form to NS&I, Sunderland SR43 2SB - you can print the form by clicking the button below:\n\nWe’ll then send you your NS&I number and a temporary password by post, to the address that you’ve provided. These will arrive separately for security. The form will include all instructions that you'll need to activate your password."",""options"":{""Online registration form"":""https://www.nsandi.com/files/asset/pdf/online-and-phone-service-registration-form.pdf""}}","[""{\""text\"":\""How do I register if my details have changed?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""The details you have are wrong and I want to register\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I need to fill out a form to register online, where do I find the form?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]","[{""id"":""5E3F811A"",""name"":""Process query""}]",8,
1600786602,,,2021-01-04 12:17:12,false,2023-12-14 20:08:06,Mark Westhorpe,I am dealing with the administration of an estate,"{""content"":""Sorry to hear of your sad loss. Our dedicated team can help you with this, all you need to do for now is get the executor, legal representative or next of kin to fill out an online form which can be found below.\n\nDon’t worry if you don’t have many/any details of the account, just give us as much information as you can and we’ll write back to you."",""options"":{""Bereavement form"":""https://www.nsandi.com/help/manage-money-for-others/customers-who-have-died""}}","[""{\""text\"":\""I am dealing with the administration of an estate\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]","[{""id"":""5E3F811A"",""name"":""Process query""}]",,
